,0_bdod_0-5cm_mean,0_bdod_100-200cm_mean,0_bdod_15-30cm_mean,0_bdod_30-60cm_mean,0_bdod_5-15cm_mean,0_bdod_60-100cm_mean,1_cec_0-5cm_mean,1_cec_100-200cm_mean,1_cec_15-30cm_mean,1_cec_30-60cm_mean,1_cec_5-15cm_mean,1_cec_60-100cm_mean,2_cfvo_0-5cm_mean,2_cfvo_100-200cm_mean,2_cfvo_15-30cm_mean,2_cfvo_30-60cm_mean,2_cfvo_5-15cm_mean,2_cfvo_60-100cm_mean,3_clay_0-5cm_mean,3_clay_100-200cm_mean,3_clay_15-30cm_mean,3_clay_30-60cm_mean,3_clay_5-15cm_mean,3_clay_60-100cm_mean,4_nitrogen_0-5cm_mean,4_nitrogen_100-200cm_mean,4_nitrogen_15-30cm_mean,4_nitrogen_30-60cm_mean,4_nitrogen_5-15cm_mean,4_nitrogen_60-100cm_mean,5_ocd_0-5cm_mean,5_ocd_100-200cm_mean,5_ocd_15-30cm_mean,5_ocd_30-60cm_mean,5_ocd_5-15cm_mean,5_ocd_60-100cm_mean,6_soc_0-5cm_mean,6_soc_100-200cm_mean,6_soc_15-30cm_mean,6_soc_30-60cm_mean,6_soc_5-15cm_mean,6_soc_60-100cm_mean,7_phh2o_0-5cm_mean,7_phh2o_100-200cm_mean,7_phh2o_15-30cm_mean,7_phh2o_30-60cm_mean,7_phh2o_5-15cm_mean,7_phh2o_60-100cm_mean,8_sand_0-5cm_mean,8_sand_100-200cm_mean,8_sand_15-30cm_mean,8_sand_30-60cm_mean,8_sand_5-15cm_mean,8_sand_60-100cm_mean,9_silt_0-5cm_mean,9_silt_100-200cm_mean,9_silt_15-30cm_mean,9_silt_30-60cm_mean,9_silt_5-15cm_mean,9_silt_60-100cm_mean,Annual Mean Temperature,Mean Diurnal Range,Isothermality,Temperature Seasonality,Max Temperature of Warmest Month,Min Temperature of Coldest Month,Temperature Annual Range,Mean Temp of Wettest Quarter,Mean Temp of Driest Quarter,Mean Temp of Warmest Quarter,Mean Temp of Coldest Quarter,Annual Precipitation,Precipitation of Wettest Month,Precipitation of Driest Month,Precipitation Seasonality,Precipitation of Wettest Quarter,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Coldest Quarter
4_nitrogen_30-60cm_mean,0.04639606332183125,0.0189108612615176,0.03561685925476115,0.02593714613654565,0.03837456544392845,0.0215221192956179,0.045580444357564004,0.02560763813116235,0.0295649238902751,0.02291218331553215,0.03742631275578735,0.02362612085597525,0.01117802666833525,0.0069285064952181,0.00678663511727735,0.004142984087469151,0.00936510746998865,0.0072791812322756996,0.023356032990750952,0.01761315154086225,0.01540144615980735,0.0212207557297626,0.019207068413954802,0.0172415718893804,0.0903970796172371,0.20154051528501032,0.20732157534171106,0.0,0.1256415935590903,0.234859750877617,0.06260611218961196,0.0248143121838703,0.0553291617823616,0.0510640937052336,0.0583023682999943,0.030226615375061952,0.06549516325041144,0.0503156173718942,0.0763058769995843,0.06901405612778841,0.0705456538990554,0.058536698720940805,0.0215803237119166,0.014437646991380549,0.01663675730745485,0.01334923602010425,0.01911933502114685,0.01693775484204695,0.029315478659088998,0.0263259510600221,0.0256730326345296,0.02269714082436005,0.02834354517173635,0.02545870240498545,0.02367017752133585,0.0240130930363818,0.02060892640512195,0.0162203571957893,0.020359808486740252,0.02031280256687855,0.0327872165325723,0.0327546624048345,0.05026980641607465,0.0405039076592145,0.05213608675713755,0.0407442078514568,0.0267151109095306,0.036596755533367054,0.037502734345166155,0.04945803963141165,0.0431228481497031,0.04214660296324505,0.04490071972711435,0.028937213569872798,0.03145634154084065,0.0440663714590009,0.037354057312669595,0.03909375244816985,0.031590350000465145
4_nitrogen_5-15cm_mean,0.0719715364779559,0.0242749117978762,0.05464228393422,0.032397027361599,0.06221397225381135,0.02885489506741425,0.05062168316099365,0.011977733569364699,0.0207466281543328,0.01818004263896905,0.02671844849978315,0.0171098366577992,0.008854511325976599,0.01107520644316845,0.01147940122492295,0.007115806235073,0.01220543831222775,0.00764471186777545,0.0212155823715758,0.0185994574590465,0.022798968696195403,0.0231294211708349,0.0201612910621122,0.02258218330486965,0.5521143712404659,0.0970548942469999,0.1880678432494453,0.1256415935590903,0.0,0.10409343670601676,0.10967884148263216,0.01841829034989675,0.0898986882306442,0.0424015803534889,0.100131252127515,0.02685166827035925,0.12767027011604698,0.05046939831128515,0.10739321398390335,0.07779788657204534,0.1364524597374539,0.06317477666168095,0.0389327636702476,0.0254487461232962,0.0330128362826152,0.03103227030001305,0.0366075015912685,0.02415318068526315,0.02460084388264995,0.03090178957291145,0.02833386054675085,0.0250517486478622,0.0282165091193793,0.0278170045685697,0.0242201563132084,0.01947764730199495,0.0218121044034866,0.02186681492908745,0.024575242178710252,0.0211936240653691,0.0459966532052203,0.0421562638521496,0.19225873164434937,0.1690973595213186,0.0623939149612467,0.05680342424372754,0.0426512892816596,0.04509554803522235,0.053332187266301,0.0648099033314197,0.053234750663723,0.045498919290544,0.044455508551674947,0.0477244120615321,0.11756311666091859,0.046284140825327946,0.0537581102508897,0.04061352410734035,0.04246254800881635
4_nitrogen_60-100cm_mean,0.03786564603648275,0.01543462182657865,0.02940373087950275,0.02136938231378055,0.03747728234230635,0.0206735428099486,0.040549471150446506,0.022941408397131102,0.02897167879517535,0.025851731077837697,0.03600284705218895,0.0228925397203058,0.00808052807749405,0.0073760042468514,0.004278653014683401,0.0112874064294089,0.00745806115635765,0.007154201526461601,0.0204641799522405,0.013593958277577499,0.0199411455276233,0.0154267195212979,0.014304877633926499,0.012946899846138,0.0776179503242923,0.28991642914481053,0.1569298552707769,0.234859750877617,0.10409343670601676,0.0,0.051836999928982996,0.027371660186406452,0.0445439837631997,0.03966240078222195,0.049266936402068945,0.0369571569795958,0.0538631995289669,0.0508930697398626,0.059437585418281355,0.05733337259781909,0.055902225563606106,0.05575749115686095,0.0211478427227875,0.0139200540454427,0.0152684631747268,0.0134653382230315,0.0185457354651693,0.013162213871855549,0.0275555981665492,0.025041853073140698,0.028437784343023298,0.0278665641149551,0.029595817893158252,0.027223445235360952,0.020969036589354402,0.0242175852925567,0.0181456540620718,0.0214399509595227,0.0248133503340204,0.02809949168417305,0.0361104608967189,0.0330030810069365,0.0506605906294519,0.0419967953242706,0.0487921148664466,0.046316992231309154,0.02790041868259795,0.03834864558519915,0.0374534025616603,0.0474568598948562,0.0400300682336699,0.035347098962211346,0.03842667376611165,0.027749787675452,0.033133742877495195,0.04255812285170395,0.030322208965593553,0.0374429373253231,0.022663260007151048
5_ocd_0-5cm_mean,0.089383854700339,0.03491921473334235,0.06273135546814221,0.036561634914329,0.07066213286328554,0.03890220420158905,0.0500914736787819,0.010051074010429,0.02068996305712805,0.013175755317625899,0.03108771299962885,0.0103659304966454,0.017780881048256703,0.01599177014540535,0.01457053202013665,0.01601383187925485,0.019314067890601347,0.011597266220398101,0.01983803308629145,0.0280656950432609,0.02101216320727005,0.02585487246022275,0.02006592469486385,0.029560144379536753,0.14191292484784404,0.0458325742469905,0.08352511656293365,0.06260611218961196,0.10967884148263216,0.051836999928982996,0.0,0.020629412827884448,0.13327932908220746,0.06572213571201169,0.17201610085627994,0.02531614403503265,0.17652462678854774,0.0368541385774572,0.1031603161902554,0.0688638103104984,0.13013275017456175,0.05489753724923775,0.05992653371164845,0.0486437118624193,0.05494810435740765,0.052751928877892054,0.05724250645937555,0.050945636284150095,0.0274377546936865,0.02840632588534265,0.025680674923519102,0.02966118523977735,0.02554715500350185,0.0277698275814817,0.0264542195849157,0.02198079896810515,0.01860628907455395,0.015972669761879152,0.02018353143225465,0.019626124814059502,0.06033665561085115,0.0574250724655557,0.07501359265772664,0.06682752399065564,0.0900646718539528,0.07132865953534309,0.05392108649178015,0.0677114887319879,0.05823548158219665,0.0934248686858765,0.0701545459431485,0.07570020099764485,0.0726313321891906,0.0882839483019392,0.07547786985042365,0.07497690504179455,0.08759287711540065,0.0690469279478235,0.0666302811047653
5_ocd_100-200cm_mean,0.0195218008387454,0.0110241056831702,0.018017128903897797,0.0160281252103918,0.018145905575204853,0.01251424996399195,0.0245676209809634,0.02789656974220615,0.0275912654806355,0.02647957727074665,0.032260071831787446,0.0315450089737571,0.01334431945974115,0.00852304126552985,0.008769753660806949,0.0063672507888195996,0.010919321859068298,0.0055961647343815,0.00741852637886785,0.00881070417998775,0.0022165586039506998,0.005112907777701899,0.0047320088028018,0.0,0.01366400856779445,0.0291060163133251,0.02220504487128515,0.0248143121838703,0.01841829034989675,0.027371660186406452,0.020629412827884448,0.0,0.032994193050279896,0.06965248241625285,0.02367724960580085,0.11108264822951039,0.0147227863165055,0.03388819256460465,0.024361522897219802,0.028757688281841498,0.0199501379426859,0.03006427180474135,0.0130826243655662,0.01599312087845845,0.0087789298756347,0.01302267492236705,0.0068427684714108,0.0136799061218808,0.01609499447994555,0.0142478856742703,0.0147248907181435,0.012813563740783851,0.01298359151720755,0.01085216875991055,0.013556508767522249,0.013740025077592699,0.0130824687306051,0.011900961994484701,0.01068356466745585,0.016664038265452152,0.025510745284940052,0.0172083155091616,0.033914106296218396,0.03098418897023945,0.0236729323439072,0.0272898437905079,0.026869933797184102,0.0214228023264031,0.0159038363359826,0.0305366817993849,0.027475837399546253,0.02691418862873955,0.03333518359997805,0.01414353593609545,0.02152676270313635,0.034354167504359504,0.01621555100185155,0.022361219279458347,0.0186080560140701
5_ocd_15-30cm_mean,0.06405858501665355,0.021827052560444753,0.04747804341578325,0.02711978852288575,0.0566472906174018,0.0251818384817089,0.048716482780463546,0.02439243113234835,0.041348169035820254,0.02874362942241695,0.04572874936596555,0.023756807634846902,0.01609773786507345,0.00938773266540975,0.01340426143821135,0.01154121325205265,0.0108617472390873,0.01129528242944075,0.010815933875244151,0.0124996587284202,0.0101109079503222,0.0101047578922068,0.011119996782761501,0.01329851731728635,0.07307175214431391,0.038182886094242904,0.08109108715466865,0.0553291617823616,0.0898986882306442,0.0445439837631997,0.13327932908220746,0.032994193050279896,0.0,0.11204573585682326,0.17400714872643855,0.050914732569337,0.10282745063892779,0.04699724618333555,0.10184079060360834,0.07750790365987431,0.10685902271988955,0.057125816263903645,0.04361335615561465,0.034208785219010246,0.0394562927287601,0.03572501821770955,0.042333042035711796,0.0336160390419158,0.0236462862085599,0.01784420932046185,0.021682546972598048,0.019674466047809702,0.024405136957469202,0.01602064763264445,0.01896311855002695,0.01578033536903645,0.0168015252178476,0.017523091194065303,0.01633864001369255,0.0153266710994237,0.03206962425117285,0.036695374801960945,0.03772663110832325,0.0299314217676048,0.060312691500793006,0.029993629648484052,0.02502411371850015,0.04044446743368005,0.0376280938194048,0.05438608508926365,0.03128160029587045,0.050413739990442255,0.05090384418788935,0.044938800217526303,0.03007655605009315,0.05451896678749715,0.045343494434679846,0.0459002621829993,0.0348258492384775
5_ocd_30-60cm_mean,0.0375577665680542,0.02394447851561965,0.035437476578725494,0.02297905595372375,0.03337972732231005,0.02406707592963235,0.036012888116659744,0.024782910486728,0.032594776218154,0.0338432206698947,0.03868067632442125,0.0284669611007453,0.00396605135234055,0.01120354065506645,0.0096913160734783,0.0065039657834444,0.0053883438454088994,0.009283903454353249,0.01722209617286535,0.008900206724248499,0.006766133673725951,0.01132117699608215,0.0163312291287928,0.0075756100323066,0.0403329985762887,0.0404666362628515,0.056188576583795696,0.0510640937052336,0.0424015803534889,0.03966240078222195,0.06572213571201169,0.06965248241625285,0.11204573585682326,0.0,0.07712187691284395,0.10809400823321536,0.0553932574609319,0.0446447691211216,0.0594957365096317,0.06561454010866095,0.0554079334024431,0.05455787297727975,0.0285295739570049,0.02205239752827735,0.02268173088928945,0.0227502987945691,0.02422609996554185,0.02332671386037975,0.0214764885598075,0.0147067658497839,0.021076500904661753,0.018301039099023447,0.01822406852574705,0.019763957022207,0.0166186619018731,0.0178193201742049,0.0167405184696637,0.01241091877926655,0.018481342436077998,0.014134992637308701,0.024990689941432498,0.0337689730278452,0.03633570844327095,0.0289578486479285,0.0370881374320284,0.0318422047170147,0.02783458521182935,0.02829818715692855,0.02868902732791695,0.03419517581132945,0.0290769139447733,0.03841070776400335,0.0398442928742366,0.02986081096334845,0.0245834911404459,0.03614327047185785,0.036071116873501105,0.0337134490192756,0.0345125473438169
5_ocd_5-15cm_mean,0.0750470673870881,0.0340596696526157,0.059444452295356595,0.04692613111339235,0.0688272665843025,0.03481184518810845,0.05016212087707425,0.02229250038418225,0.0345456016680428,0.031785545903042445,0.0411176249529638,0.023663842307608998,0.01522744208318985,0.013416986201978301,0.01444022373125565,0.0148453778038093,0.01735112672062215,0.00852882454556355,0.027416734549351097,0.01783694168030725,0.01909656798134075,0.015969816607766897,0.01943961697451685,0.01638285145969215,0.0879274387192088,0.0513971002469645,0.07991075556931605,0.0583023682999943,0.100131252127515,0.049266936402068945,0.17201610085627994,0.02367724960580085,0.17400714872643855,0.07712187691284395,0.0,0.033522711835763996,0.11749130247906794,0.04669868591001125,0.09972907900367434,0.0780572077613387,0.12995700835972673,0.06385765066491655,0.0591845261548262,0.0474171652196955,0.0549497558237205,0.04853619933797575,0.05577877590545125,0.047254686491150194,0.0282458787877198,0.02301743587190105,0.031337556896172805,0.0346423835111067,0.02942079975357485,0.03224839162241295,0.021677842789406,0.019262251092971652,0.01781452828310115,0.01876766148102645,0.01647924853714645,0.0161738300028643,0.04693661610823065,0.043404023464595,0.049026636058930206,0.0406287717760795,0.0560974731495764,0.0479579743898995,0.038178527171208745,0.0514024937342828,0.03734997172755035,0.053244409559725495,0.039855298144926304,0.0719118686147229,0.06139751313998955,0.0508633954260357,0.04173903878202945,0.06342457995249555,0.05235718930544135,0.05935957080111945,0.03897173535204525
5_ocd_60-100cm_mean,0.016612400954467303,0.017011756244750202,0.01750980989838315,0.017010691883942698,0.0241589525359431,0.01836523685144615,0.0220620525575286,0.02383725737698765,0.02713303573020965,0.0276136681032219,0.0316083482642917,0.027614591479328453,0.004104257891653701,0.00266951920373235,0.00096398257671355,0.00224393901122385,0.0087604558804283,0.00075099902215375,0.0084151568304519,0.0065867736080653,0.008145722510259999,0.0036268539417397497,0.01067184138423425,0.008685168285677801,0.012711299637062,0.03142859770068285,0.02739334716064765,0.030226615375061952,0.02685166827035925,0.0369571569795958,0.02531614403503265,0.11108264822951039,0.050914732569337,0.10809400823321536,0.033522711835763996,0.0,0.02712753381286255,0.0470811031539663,0.033953957312340355,0.046296272271213704,0.02803691659272375,0.053875975122057954,0.0125504664706024,0.0097278581255105,0.013817567330174751,0.013539918318074301,0.01324906106071875,0.0129023988888725,0.0137838075461767,0.0144641222201935,0.009925882428262301,0.012510529436833302,0.014225520810130749,0.01490917321998005,0.0088631496545624,0.01069503257180865,0.0147082914758438,0.008569088332887,0.00820584511047525,0.0126294750364602,0.01289887029774835,0.0194638158600538,0.0322746770245447,0.0254010431499617,0.023575776976959152,0.0212713863579702,0.022869529671962,0.03075267964659765,0.0169334023993523,0.02494507934335485,0.021453702856907952,0.0240171381783677,0.024223001090350298,0.017159297858519648,0.02015257026676375,0.0221830353593404,0.019522609806921352,0.0227974977478357,0.017217404517900402
6_soc_0-5cm_mean,0.09264714606429181,0.0269967056388232,0.0540954694083927,0.0338711646380212,0.06856066497374791,0.026957860766410352,0.057304446519715196,0.01354653579104975,0.02478505098853405,0.01678241679280645,0.0317638979944933,0.019355973079842402,0.00786525024118185,0.01102249865513405,0.0128618863642067,0.0128784530445544,0.01345358238891805,0.0106489672197164,0.02345224211818315,0.0279764780812362,0.02192132417823695,0.02577567556173585,0.0226255771211176,0.024558394138216498,0.1475778412177938,0.05132087659887835,0.09314740198501956,0.06549516325041144,0.12767027011604698,0.0538631995289669,0.17652462678854774,0.0147227863165055,0.10282745063892779,0.0553932574609319,0.11749130247906794,0.02712753381286255,0.0,0.0563072104121081,0.1443311495658016,0.0999345225957505,0.20634145447121766,0.07034807730470395,0.062459709440700256,0.044530384310989754,0.0564927125242751,0.05014961533803105,0.0552842086851537,0.04667893632686975,0.019846791711719748,0.01579930515155275,0.0184684893215724,0.02344020032912745,0.021245784197464,0.020840302413568698,0.0196471451952068,0.0121073423472168,0.012550422295215,0.011648039711451199,0.015850246881782902,0.01276762516423115,0.0498101093453562,0.05666200904012865,0.06819759615752616,0.0584562829948446,0.08429869727632411,0.06650527163203555,0.0508940692118392,0.0672468341208391,0.05465793322832915,0.0820391849635688,0.05632870901396525,0.06307410113581266,0.0620809700038997,0.0712672007649644,0.052299724552069604,0.058742184707374495,0.0753079177978265,0.06476033855151656,0.05415376259625605
6_soc_100-200cm_mean,0.04853151717594735,0.0255076637028733,0.050064637668276804,0.0370027993509321,0.04948783984444845,0.02996033307742535,0.0297810054956715,0.01635998051028275,0.0273617511270769,0.01952383483373235,0.02921580740456605,0.015483849088249499,0.0087327516251189,0.0060126102882637495,0.0079382684439309,0.00943308500422825,0.0083757495766642,0.0066132083553807,0.0075822200768378995,0.0089611097213247,0.0075950971613646,0.0051691542090475506,0.0064659532066135995,0.0059997427671441995,0.035113957298539555,0.05570848434402485,0.05203121393175765,0.0503156173718942,0.05046939831128515,0.0508930697398626,0.0368541385774572,0.03388819256460465,0.04699724618333555,0.0446447691211216,0.04669868591001125,0.0470811031539663,0.0563072104121081,0.0,0.1050408717589312,0.16586871452697005,0.07736366916120405,0.2660100887697116,0.014417983093323799,0.0139278880473693,0.014987256883211598,0.01445025560410585,0.0179737949826949,0.01260287746862725,0.0092886740904449,0.0082368527571557,0.0075744626069838995,0.00829760655471805,0.0080622703661826,0.01470001776313145,0.0073463686383934,0.00505645259112295,0.007112005095122701,0.0069641347963282,0.00616410773979685,0.00648390151355015,0.02728738630597715,0.02870590779873975,0.03781316417310495,0.031607600541659245,0.0284157464318438,0.03342802713432555,0.02133663601708985,0.0260871901620867,0.02370911503959605,0.02873100659084815,0.0319500499634497,0.03059957997642455,0.02903178229701415,0.017579251134649698,0.02284563819390035,0.0352124090409254,0.0205741966861316,0.0240390073845786,0.01642068548120845
6_soc_15-30cm_mean,0.07851891901223254,0.0290109087258487,0.05943336649815755,0.042807030418268555,0.06739841387128825,0.03535111066906885,0.03923120811174975,0.00900292333809765,0.0219027259893634,0.01704004197289485,0.03250647501732845,0.01122378958356075,0.01084329678855965,0.008073882824637401,0.01028243197259915,0.0096930104918265,0.009711576547736599,0.011111881512582,0.0153457272109957,0.01313020772243165,0.00933844139788085,0.0172803785941746,0.015089920596376798,0.0143388727262058,0.09267677400043,0.0569496204092685,0.10198795314856016,0.0763058769995843,0.10739321398390335,0.059437585418281355,0.1031603161902554,0.024361522897219802,0.10184079060360834,0.0594957365096317,0.09972907900367434,0.033953957312340355,0.1443311495658016,0.1050408717589312,0.0,0.1856228839959953,0.18323381686323165,0.1338436036181739,0.040583974507476,0.02447983202727725,0.032153247885373146,0.027030688095240098,0.031031736532899798,0.023499211560648048,0.0128893957242214,0.0120176113953019,0.017126631872414,0.0180096594839516,0.01380022669285345,0.01532998594867855,0.01555671360044205,0.01035858344737795,0.011522976182279501,0.0107725862536041,0.0136680983736981,0.01061620893772675,0.03596487209934565,0.036289286012827854,0.04459493263554435,0.0380390203496563,0.05482190118091025,0.0406932019120372,0.03882267595701175,0.036548644414352405,0.0388637549887264,0.05273755930796685,0.0386344959039068,0.0520606819112547,0.038981501964902,0.05346518826396055,0.03147192938566415,0.045957997096417846,0.0504508236342796,0.04565934603186895,0.0315089044781555
6_soc_30-60cm_mean,0.0590811336236342,0.02771022896363545,0.0523898185243061,0.03804985466606965,0.05251640751362465,0.03205183319223455,0.028628899718370897,0.012970848202344249,0.021588896017719753,0.0204994707853558,0.02618705183184245,0.017280934029533797,0.00751526881746045,0.00519413643936945,0.00607617890562595,0.0047141948919967,0.01227745701059545,0.007569200051791699,0.012585146889325351,0.011331283516080051,0.00868971957622645,0.0131253055185639,0.01610376376677265,0.0094323677636245,0.0561154062265386,0.0593718764561629,0.07701744428044464,0.06901405612778841,0.07779788657204534,0.05733337259781909,0.0688638103104984,0.028757688281841498,0.07750790365987431,0.06561454010866095,0.0780572077613387,0.046296272271213704,0.0999345225957505,0.16586871452697005,0.1856228839959953,0.0,0.1277189180303509,0.22026282432705105,0.0255144552332807,0.021331872074366952,0.02537505049624925,0.02664848000107125,0.022735566642493703,0.019075299586250552,0.012038558596107501,0.009380107719313899,0.0107704906039575,0.014266527308951449,0.013146230925622449,0.0121907805795345,0.01056569943058255,0.01166689864742875,0.0074452562886985,0.0097518500087196,0.00923508871193345,0.0058259447410898,0.03147149222711655,0.03662490032677465,0.0379827937012227,0.0316716270056986,0.0436526784654309,0.03409845888684865,0.0351297727027543,0.032195465391970546,0.03145930649031725,0.046822199282014296,0.032290984283174146,0.0411455160332391,0.037716005741737,0.03448380807071605,0.01709095280037435,0.039779853362400946,0.036381648176808695,0.0393710007638831,0.023182279638317
6_soc_5-15cm_mean,0.09617661993933885,0.0298298165204826,0.070442160506234,0.0452658384543609,0.07589963771968365,0.035404413161947645,0.0440250984330534,0.01177254597973645,0.01738750156313025,0.0176516704023058,0.0321323389938933,0.016409805261293403,0.0149895409090662,0.012122556922811799,0.01011349585020125,0.013372505609010949,0.01587689354004685,0.012852917395358099,0.020195601373179252,0.020577057435883353,0.01760179769506515,0.01966817294034565,0.0172566984289938,0.025351845837854048,0.11024468030411541,0.051225044954552504,0.10352402971610486,0.0705456538990554,0.1364524597374539,0.055902225563606106,0.13013275017456175,0.0199501379426859,0.10685902271988955,0.0554079334024431,0.12995700835972673,0.02803691659272375,0.20634145447121766,0.07736366916120405,0.18323381686323165,0.1277189180303509,0.0,0.09814269354415575,0.04898041559552935,0.0406279181413308,0.04481844751200795,0.0439091851272637,0.0473439873183904,0.04230051803696035,0.01367905480261215,0.02021157893287115,0.01725755657276265,0.01621773382553415,0.0173621162216442,0.01588445164976485,0.01372160413669005,0.01319762344789615,0.015197132274118251,0.014376246162437049,0.013931875146550251,0.01707293922751595,0.04719806668548595,0.054187289113774656,0.055900188036305046,0.0490724115754503,0.0704734232229201,0.0502221224517262,0.04572731205812545,0.0561592686778586,0.046235034964740004,0.07515099940973641,0.0473403037884783,0.06160879089860495,0.05339996984427525,0.0585554822116293,0.04306521621103955,0.057585785095880346,0.05675211035156775,0.0602502523921529,0.0372749718592916
6_soc_60-100cm_mean,0.05259120783842795,0.0240143233171644,0.05217651710771745,0.03886350284327235,0.050341777613950395,0.0301701281745193,0.030087337668116748,0.01398139288011035,0.0251689331898565,0.018090141758621052,0.0259249815136146,0.01197153272700575,0.009066360914035551,0.00636993572142475,0.00643466518251355,0.0016267351599120001,0.011490940795621449,0.0039734464011331,0.01225173534935605,0.008167743206513051,0.0075166452293062,0.0060672974525971,0.0168585076966918,0.014296553940391251,0.04527259088322235,0.056041347135372746,0.05993224658820555,0.058536698720940805,0.06317477666168095,0.05575749115686095,0.05489753724923775,0.03006427180474135,0.057125816263903645,0.05455787297727975,0.06385765066491655,0.053875975122057954,0.07034807730470395,0.2660100887697116,0.1338436036181739,0.22026282432705105,0.09814269354415575,0.0,0.0180979132822369,0.01845052430148715,0.02187247504851025,0.01927879800358345,0.01964142897239685,0.01806571854805605,0.0102625785939866,0.010687730356408898,0.012548507548608,0.01300601960157425,0.0101200336906495,0.016207020869699447,0.0067577800158077,0.0045297153584545995,0.0111550987537513,0.007618880799749849,0.00776402599456375,0.0038160471493448,0.027470119872459252,0.03192361984433885,0.037763055800296,0.0294467005866849,0.032534872965462605,0.0296471029556931,0.0229161710334402,0.02473020742710555,0.022015819898488553,0.03081371038889375,0.023616038574750448,0.036458859685869746,0.0383661161525193,0.01753659272920475,0.02037263492549115,0.03819943699154315,0.02957175202229085,0.036207355418579446,0.01873830317773895
7_phh2o_0-5cm_mean,0.0444632356921208,0.03601495911461765,0.0381979352179217,0.0387971874709523,0.0346928755288933,0.0376157572290862,0.0262672179772141,0.03576252595344785,0.029451960286478653,0.03402034585925965,0.026527500032703752,0.0332029149433269,0.01942858257079845,0.01857741634475235,0.0115021911066516,0.0133621075703629,0.0131757635912166,0.017029521480177702,0.016340798877322,0.02348979341159815,0.0176382466717133,0.0220677292339049,0.015364502830072051,0.0208604276741673,0.04760895700499275,0.015088194506162899,0.0279647113410159,0.0215803237119166,0.0389327636702476,0.0211478427227875,0.05992653371164845,0.0130826243655662,0.04361335615561465,0.0285295739570049,0.0591845261548262,0.0125504664706024,0.062459709440700256,0.014417983093323799,0.040583974507476,0.0255144552332807,0.04898041559552935,0.0180979132822369,0.0,0.22889165770857,0.3847734266470106,0.2878318147439167,0.452735318987345,0.24623445539492464,0.01539300610190065,0.01545522950287565,0.0241010785091128,0.01555000639481725,0.01537788977002885,0.0177566684476454,0.0155260691308815,0.02184423009682135,0.0150999815599907,0.0134855256768298,0.0148873955317069,0.01516026368760915,0.04122072077051985,0.06311914775964794,0.0684328321652968,0.0771931103110382,0.0540022710312439,0.06931168406745611,0.07514530745337464,0.0562970486451638,0.0516952731200299,0.061942965384540444,0.0627725126535245,0.1174530627945638,0.08998597214660906,0.06288690623575416,0.0490511908750398,0.0958797699752766,0.07636358553069944,0.09158852784966229,0.0696210786018739
7_phh2o_100-200cm_mean,0.036178093979836,0.040932283250886756,0.0381082846258196,0.040667208562888454,0.02872306635444275,0.03896657288845695,0.0271914330819958,0.0403181722051598,0.04074398609632775,0.04372715927296235,0.0385069854386213,0.043750752071087695,0.01929814778822475,0.016396612073573652,0.015603013287797451,0.0152087287383685,0.018041822870654853,0.0138985692547695,0.0179123436921777,0.02063981186022345,0.0158785656164615,0.01875186448539075,0.01301511084062855,0.0219975155912095,0.03387963448232635,0.0094896000017025,0.0202968550430892,0.014437646991380549,0.0254487461232962,0.0139200540454427,0.0486437118624193,0.01599312087845845,0.034208785219010246,0.02205239752827735,0.0474171652196955,0.0097278581255105,0.044530384310989754,0.0139278880473693,0.02447983202727725,0.021331872074366952,0.0406279181413308,0.01845052430148715,0.22889165770857,0.0,0.26233473911326644,0.32529493138651977,0.23951653258276678,0.41407785231548666,0.01162254557538155,0.0100003364737027,0.014048532985765451,0.0147964679186248,0.0169491016318078,0.01397796559752295,0.009586127694571251,0.02031193589177625,0.0140753847603666,0.0155632075077797,0.016099626614126603,0.02068299857870315,0.0423378663689547,0.0576243801184429,0.06198179907596965,0.0864121396752026,0.049832216737557555,0.07404514373232055,0.0803479807250355,0.047934513170913046,0.05323019342019595,0.05926776622349225,0.06193565018215185,0.11334619377467085,0.0971864009981612,0.05601954114077595,0.049744056482663654,0.1012544872986057,0.07138220967685716,0.08934535921979755,0.0760755983637995
