,0_bdod_0-5cm_mean,0_bdod_100-200cm_mean,0_bdod_15-30cm_mean,0_bdod_30-60cm_mean,0_bdod_5-15cm_mean,0_bdod_60-100cm_mean,1_cec_0-5cm_mean,1_cec_100-200cm_mean,1_cec_15-30cm_mean,1_cec_30-60cm_mean,1_cec_5-15cm_mean,1_cec_60-100cm_mean,2_cfvo_0-5cm_mean,2_cfvo_100-200cm_mean,2_cfvo_15-30cm_mean,2_cfvo_30-60cm_mean,2_cfvo_5-15cm_mean,2_cfvo_60-100cm_mean,3_clay_0-5cm_mean,3_clay_100-200cm_mean,3_clay_15-30cm_mean,3_clay_30-60cm_mean,3_clay_5-15cm_mean,3_clay_60-100cm_mean,4_nitrogen_0-5cm_mean,4_nitrogen_100-200cm_mean,4_nitrogen_15-30cm_mean,4_nitrogen_30-60cm_mean,4_nitrogen_5-15cm_mean,4_nitrogen_60-100cm_mean,5_ocd_0-5cm_mean,5_ocd_100-200cm_mean,5_ocd_15-30cm_mean,5_ocd_30-60cm_mean,5_ocd_5-15cm_mean,5_ocd_60-100cm_mean,6_soc_0-5cm_mean,6_soc_100-200cm_mean,6_soc_15-30cm_mean,6_soc_30-60cm_mean,6_soc_5-15cm_mean,6_soc_60-100cm_mean,7_phh2o_0-5cm_mean,7_phh2o_100-200cm_mean,7_phh2o_15-30cm_mean,7_phh2o_30-60cm_mean,7_phh2o_5-15cm_mean,7_phh2o_60-100cm_mean,8_sand_0-5cm_mean,8_sand_100-200cm_mean,8_sand_15-30cm_mean,8_sand_30-60cm_mean,8_sand_5-15cm_mean,8_sand_60-100cm_mean,9_silt_0-5cm_mean,9_silt_100-200cm_mean,9_silt_15-30cm_mean,9_silt_30-60cm_mean,9_silt_5-15cm_mean,9_silt_60-100cm_mean,Annual Mean Temperature,Mean Diurnal Range,Isothermality,Temperature Seasonality,Max Temperature of Warmest Month,Min Temperature of Coldest Month,Temperature Annual Range,Mean Temp of Wettest Quarter,Mean Temp of Driest Quarter,Mean Temp of Warmest Quarter,Mean Temp of Coldest Quarter,Annual Precipitation,Precipitation of Wettest Month,Precipitation of Driest Month,Precipitation Seasonality,Precipitation of Wettest Quarter,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Coldest Quarter
4_nitrogen_30-60cm_mean,0.045732679312362405,0.019855237269151994,0.03594690640819555,0.026466767900973815,0.0390489627409015,0.022453265398252792,0.04573970443544842,0.025635333523560712,0.029407525724940486,0.022974098764119658,0.03752672979904703,0.023653170524446966,0.011115746733176403,0.007034790755206631,0.0067926600804416384,0.004282792946677767,0.00932663979528202,0.0072338258824330435,0.023395645452432053,0.017507044467770547,0.015354475844729458,0.021217596349731555,0.018972331436904518,0.017498841469832896,0.0903992338125388,0.20152500105535182,0.2073836353918283,0.9799646215105992,0.12568940985441523,0.23487006286906195,0.06249751792435661,0.02450445618188624,0.05532430581520343,0.051464742419364114,0.05844890412279553,0.029676188576918276,0.06544165807813422,0.05040495405310796,0.07627952471564975,0.06900179474157934,0.07061656027309808,0.058132135317155414,0.022492019605686014,0.013959194213217558,0.016780841071905386,0.013735259575333775,0.019394055034356667,0.01627796130038051,0.029328154843547265,0.026309064608889543,0.025750804365896555,0.022609298972663516,0.028521065510670233,0.025473846621064253,0.023737837563938557,0.02390405959734357,0.02063314497916345,0.016390969482696634,0.020429928457020026,0.020437493701475146,0.03282689456224629,0.03277288431598123,0.050272209149607686,0.04051753715151798,0.05231991199034199,0.04080573171176988,0.02660515238286799,0.036532832376228,0.03746532853574992,0.049488520490153905,0.04312738930065748,0.04221013184132727,0.04474314470527106,0.028767492045705407,0.03148377124306625,0.04401978731255275,0.037099658053531354,0.03908793730407424,0.031622001130151074
4_nitrogen_5-15cm_mean,0.07250935224222325,0.02462581560752597,0.05497475323229418,0.032792134893268786,0.06309553205057293,0.029000602936321673,0.05060407039628018,0.011923765655332803,0.02083326485415526,0.01830999550292756,0.0266570364619696,0.017010256971863567,0.008525499400235816,0.011099687764743783,0.01137811317663395,0.007182685717730665,0.01219492533490722,0.007644288844389261,0.021309392701304622,0.018546851412321978,0.022853511482234943,0.022982755359943912,0.02009597375814178,0.022560080143624296,0.5519745919065241,0.09711189543006381,0.1880854202422541,0.12559377726376542,1.0,0.10408803858707256,0.10979214093559667,0.018654149374113797,0.09003070846899745,0.042376046272330464,0.09993036779880679,0.026200685310962205,0.12769049371713218,0.050362367939960906,0.10760538926928123,0.07785329714927994,0.13633111049450447,0.0630823854060436,0.039480502698552446,0.02567276534057332,0.03332186620692602,0.031602888428671184,0.036358891550161206,0.024837576450483057,0.024609334134807648,0.030853828919848805,0.028405708733827396,0.024973936076903926,0.028287306301643094,0.02775345330465236,0.024009038811152208,0.019299240453377667,0.02174250369118732,0.0219437027355403,0.02448323053269617,0.021192330999501942,0.045976113987749534,0.04214735076317957,0.19231127734694173,0.16915700364324962,0.06251061888563221,0.05708970107261554,0.04271711137010409,0.045098474079209604,0.053361378446904376,0.06483554864675815,0.05320386900649804,0.045526100626835146,0.04446043327138306,0.04799756312305082,0.117597264390983,0.04636465460534416,0.05381176114553644,0.04063901377230623,0.04254011245416495
4_nitrogen_60-100cm_mean,0.03784596975476047,0.01639220836716478,0.029555867288239255,0.021528322946052985,0.037530441260482904,0.02001543362560335,0.0407038173135291,0.02281804532417989,0.02927050149774402,0.0260409004271785,0.03599827448173219,0.02288097314020363,0.008158017527327817,0.007468867182396733,0.004292733464452075,0.011361178298316298,0.007589079578900369,0.006821467998582066,0.020196678510984344,0.013637857037835184,0.020075283926244945,0.015263636857207896,0.014317050716754988,0.012964601012156074,0.07753865464885176,0.289831883739445,0.15699316105684424,0.23484943888617216,0.10409883482496107,0.9754180225485953,0.05193497280697507,0.0276774220375017,0.04479297414504729,0.0396011856314253,0.048927258435541535,0.03651395706184467,0.05385313723392364,0.05094189221014445,0.05955970946931512,0.05748360866793943,0.055822276597564766,0.05603431714689287,0.021143253339732514,0.014167142920760599,0.015568246289990813,0.013902298517027496,0.01899201026097952,0.013252512750468072,0.027636315634581316,0.02511145655736743,0.02848166336040581,0.02794866872721062,0.029781326025307815,0.027337804424835518,0.021141018438726806,0.0240780438379101,0.0182360599610288,0.021522991403240283,0.024911213601473386,0.02804896191708205,0.03609838597840973,0.03305123625293495,0.050715561359635584,0.041996746361727934,0.048902513418823054,0.046530018667210585,0.027969074876127955,0.03834760799967715,0.037424529433750936,0.047445157386419426,0.03998845277811989,0.03535713318028844,0.03838795296094002,0.027734376709279585,0.033093071987474076,0.04259487155178574,0.03040849085656247,0.037536448944733916,0.022541432213951145
5_ocd_0-5cm_mean,0.08902130329619377,0.03500742549112248,0.06250755409391594,0.036777637224256005,0.0705330330109575,0.039185713153205855,0.049956889255770284,0.01000986516004959,0.020706028414704862,0.01314463154707031,0.03087470755444642,0.010402816447202113,0.01770644851148462,0.015868916883556183,0.01459184450567052,0.016011349642041598,0.01923998278551998,0.011698328229255796,0.01998125521728943,0.027934899231801483,0.021018858982590347,0.025950860808363,0.019988525078868037,0.029560612755197377,0.14171651268967392,0.046006645913952364,0.08340466026308972,0.06271470645486737,0.10956554202966776,0.05173902705099107,0.9456200724294863,0.020568086864694655,0.13359332297062368,0.06545348133267408,0.17184528896315157,0.024702055720993002,0.17638317548117285,0.03687078502608562,0.10311161475685103,0.0690609614597303,0.12998443480172572,0.05498358833908284,0.05975749323800343,0.049271652098031166,0.05561524856354038,0.05283636386903932,0.057010273526790965,0.05061690809427706,0.027564499226784327,0.028326111735814098,0.025416015767440736,0.02965620705641135,0.02563747157624742,0.027826801589905917,0.026460152860196127,0.021747482434532478,0.0184679382876587,0.015755571551981436,0.020132177295007193,0.01970037684408947,0.06050413040825738,0.05727619894452473,0.07511714802389201,0.0668235172958875,0.09014796319829667,0.07145563882103621,0.05372705002281054,0.06730651532302762,0.057987545437747985,0.09340461578426208,0.07003784688907232,0.07576007131341551,0.07261823012941944,0.08784579865173883,0.0753883995502292,0.07528938717958933,0.08717316174495625,0.06899392811283567,0.06634837021795686
5_ocd_100-200cm_mean,0.019383287786746917,0.010693967176961425,0.0180828009867825,0.015609258071549769,0.01792480498150503,0.011815220951231607,0.024758116418132897,0.028214883307490318,0.027610108227833444,0.026549968771190046,0.031855114298679876,0.031332787404101774,0.013880996238051706,0.008337828419771346,0.00899379960165772,0.006363949068911328,0.011019003140862169,0.005881491188648858,0.007100944107371413,0.008686295797780812,0.002263245405275055,0.005498492376951731,0.004640764812269381,0.0,0.013303307474983154,0.029797808336266027,0.021805986409292096,0.025124168185854487,0.018182431325679885,0.027065898335311287,0.020690738791074394,0.7651901285178441,0.032752503152316294,0.0702950312757352,0.023796343002469557,0.11093526282107304,0.0151676067685388,0.03326070624936632,0.02391464203273321,0.02861637767840527,0.019822073900494803,0.02992198018859105,0.012979518071685632,0.016524268211194872,0.008866865539326547,0.013806217984051508,0.007196626729250135,0.014468696234013402,0.015535077978709448,0.014279387176417215,0.01420155440232905,0.012841767391904372,0.012852205669719563,0.010747542141374954,0.013907928651866384,0.013800538177549877,0.013188902034255783,0.011443868884910027,0.010622703392091041,0.016479361921010918,0.025186487721029407,0.017415958321136925,0.034065773536929134,0.030891736260994125,0.023902228290824157,0.02767012292436802,0.02705475316086174,0.02174610546948834,0.015591583864207087,0.030310603204607833,0.027627242878508484,0.026766395750004692,0.03329754007372561,0.013509241344047825,0.021738600765662464,0.03404984519696554,0.016436262146743714,0.0225236782396199,0.018580958178846748
5_ocd_15-30cm_mean,0.06332928291079225,0.02198584992374311,0.047936567071805575,0.027310800979289198,0.056446103760882514,0.02518285346087728,0.04869448598227181,0.02428661221978192,0.04138499428334576,0.02908439875777471,0.04575538898808004,0.023671567981194346,0.016273489564778348,0.009436632965841546,0.013312973193231574,0.011724755590448055,0.010631942239089821,0.011318119314780517,0.010649074167144449,0.012441789789911244,0.01036175129745657,0.010077234293221384,0.011433415213503067,0.01318335092192544,0.07283423165043768,0.03804500096647403,0.08103891988868578,0.05533401774951987,0.08976666799229108,0.04429499338135228,0.1329653351937913,0.033235882948243624,0.8866899512168979,0.11227111045775567,0.17366152807234936,0.05128762706081443,0.10310980825003052,0.04713555508221458,0.10220759473061808,0.07736581774579913,0.10666102850474268,0.05765578287218943,0.04429104527171534,0.033426877179403056,0.0392732809524377,0.03584352317169366,0.04274978182073092,0.033330592307146426,0.023408863721554277,0.017725314483820847,0.021234855110330693,0.01979519560947396,0.02436880646783629,0.016233633962302735,0.018669876177101963,0.01588708055040122,0.01692794149870278,0.017661131475895105,0.01621012730913946,0.015284716024874101,0.0320489200082971,0.03656793453005571,0.037745137729861634,0.02992266612023846,0.060509784503112216,0.029807352069748248,0.02469880952541697,0.040522981763739134,0.03750441251854667,0.05428896650900544,0.030884790470103153,0.05071892212316544,0.05092902029836947,0.044944007451588344,0.030151568006885017,0.05487692913046907,0.045657851592990926,0.045763351599745324,0.03515972964856345
5_ocd_30-60cm_mean,0.03790237233941866,0.023080221510380576,0.03569112065006887,0.023166444319094075,0.03313503718626469,0.025085549407617,0.036331339071054396,0.024837709008595533,0.03266177176863278,0.0340791554273535,0.0390112094817275,0.028219693973183038,0.004323211687422325,0.011197285730870553,0.00942923772599932,0.006422790918396785,0.005345527218898019,0.009214973724598334,0.01720915361176461,0.008846834319575272,0.00714551374837569,0.011001012101948147,0.01629150284583682,0.007699842173011814,0.040069783182039596,0.040809685323982374,0.05649769800626328,0.05066344499110318,0.04242711443464742,0.0397236159330186,0.06599079009134945,0.06900993355677056,0.11182036125589095,0.8232932577785437,0.07719867905396642,0.10788573138784079,0.05511486498268598,0.04446986364660786,0.059635060991905714,0.0657049613632495,0.05584022427762995,0.053555876480682565,0.028318395046784933,0.022608182547990324,0.02244728097560146,0.02203753185885712,0.023968568243569698,0.023834234417101148,0.020582229885459474,0.014437215306394356,0.021221769052941895,0.018521790215453013,0.017975295327267538,0.01983939117918653,0.016982474878706494,0.01816021570358253,0.01664132700633052,0.012320756576468223,0.018637981428742442,0.01424997806520212,0.024428370601173442,0.03373935494186596,0.036121276082395626,0.028857132195389778,0.0363948289840579,0.03177864014584314,0.027777263537072543,0.02811355344536546,0.028918253259889243,0.03402993055294327,0.028840965766946926,0.038329519194750465,0.039926669948529135,0.028569788772258024,0.02511828533026242,0.03632502347688956,0.0358467540273613,0.03386005715218684,0.03428268698560497
5_ocd_5-15cm_mean,0.07443056555822761,0.03420156571643317,0.059345199083469614,0.04685018264591797,0.06827053074038808,0.03469436488223664,0.050193327310161656,0.022561055007723926,0.03477393591916415,0.03191312907051037,0.04127227605107424,0.02367957048840469,0.015117376549298909,0.013399284368491188,0.014581021821018465,0.014745342821361345,0.01744955810841586,0.0086722811487069,0.02742508951891752,0.01783969307789496,0.01911044947102098,0.015946842156133647,0.019522774586970795,0.01623849142508436,0.08762959503680337,0.05148489859748284,0.07983761377103417,0.058155832477193165,0.10033213645622338,0.04960661436859645,0.17218691274940845,0.023558156209132253,0.17435276938052788,0.0770450747717215,0.9199334537540783,0.033741332096069124,0.11725462283748847,0.046285051171785135,0.09967104436725156,0.0781286279784776,0.1298046050956736,0.06387404446863013,0.059218420051466686,0.04723313166349713,0.05462920348179863,0.048449872342116555,0.05600081819810077,0.04736539555223144,0.028217573683092603,0.023134403617550817,0.031217747463999114,0.03449058679157585,0.02930979055621833,0.032135617904964955,0.021468826157047535,0.019453682666874278,0.01791981839217002,0.018669659868247437,0.016265252026822018,0.016074525229238412,0.04690194264229055,0.04346637689045577,0.04905019243584752,0.04043180646187124,0.05606168157749667,0.04805836249873781,0.03817109978923084,0.05171651215724868,0.037526117157481005,0.05350102884500085,0.0398962137551264,0.07190714348275477,0.06132446180458238,0.051067742563083884,0.04196013792290012,0.06328786330774554,0.05231399159602943,0.05899141557089571,0.03897092191351777
5_ocd_60-100cm_mean,0.017343310636393605,0.016835088411184525,0.016989299440699508,0.017392037052565305,0.023412125018671563,0.01897918350936397,0.02192859547077936,0.02395370287840652,0.026487627291215992,0.027943830780878785,0.031842199422879476,0.027635814312886222,0.003956394128921929,0.002891349161315558,0.0010346089073755586,0.0030872022240475937,0.0090285420045705,0.0006560539953334581,0.008874108916862997,0.0066104873392698405,0.008343649525566774,0.003731190344793308,0.010794575542156631,0.008925389016606809,0.012702050071830385,0.03199201832759623,0.027396695086600528,0.030777042173205767,0.02750265122975638,0.037400356897347095,0.025930232349072376,0.11123003363794787,0.05054183807785963,0.10830228507859002,0.033304091575458904,0.7793461757249792,0.02700113249522667,0.04707891675297792,0.03351518108267496,0.046351631071147786,0.027844888034286742,0.05319255875667025,0.012789817341186229,0.00990064676399494,0.01290227962642639,0.013036429616098572,0.012748029205314548,0.012232911124532122,0.013746693685749219,0.014272964995968845,0.009881463760630902,0.012214525739630496,0.014442136362643361,0.01523746101286023,0.008728658559966178,0.010840787698340815,0.014326655797623647,0.008578213335695896,0.008214587117802478,0.012534644490758438,0.012419094895278487,0.019137348721230966,0.03252984288911513,0.025558889542067684,0.02368240790864401,0.02173060528647501,0.022787701320524142,0.030834545024464484,0.016757521138984287,0.025492327518156496,0.02160660489843397,0.024259263368235844,0.02438432390130387,0.01747048134967108,0.020437248707418865,0.022207737298024253,0.01984786848852702,0.022790559131727645,0.017095825866297612
6_soc_0-5cm_mean,0.0921001889752071,0.026968475870990466,0.05368473903342738,0.0336267911327763,0.0688285186441316,0.02648893295425754,0.057215423039960855,0.013722843719879087,0.02481890115291005,0.016937237755244014,0.03178778514978485,0.019207756025272017,0.007973069117544598,0.010898699467115585,0.012959039264838,0.013124379894309429,0.013481985072074518,0.010625508668728611,0.023363498481500638,0.02802421608316977,0.021843875790284375,0.025874970295397644,0.022585548679211313,0.024704438876895034,0.14748669067131456,0.051278036192997985,0.0932067789568935,0.06554866842268875,0.1276500465149619,0.05387326182401023,0.17666607809592272,0.014277965864472256,0.10254509302782515,0.05567164993917797,0.11772798212064751,0.027253935130498577,0.9558935954199578,0.05638724237451034,0.14422473564796914,0.10001691899754725,0.20637087984341368,0.07057874032745029,0.06274973744700836,0.044746842062865076,0.056431541824736045,0.05013077992534596,0.055037916772725376,0.046611858297941386,0.019847837140903872,0.015908694625549467,0.018404126081595033,0.023382240886373463,0.021369755569161025,0.02097315311648789,0.019692536562960123,0.012039638945515397,0.012429983884548305,0.01154286576826065,0.01586927300164897,0.012890039347120191,0.04975710028839207,0.056497170988827096,0.06813178463746206,0.058476272123670514,0.08412505237395974,0.06644346516936697,0.050820467483108415,0.06714068889606584,0.05478204312079037,0.0819073741950334,0.056335558965015936,0.06297183833918923,0.06203052654248147,0.07144239000672223,0.05216733618986377,0.05885571572491065,0.07517307639818449,0.06466037827547677,0.053968410739363516
6_soc_100-200cm_mean,0.04843356116875038,0.02528789809816112,0.050508641073045715,0.036677558611640335,0.04967320350785268,0.02961737424393414,0.029848942645615953,0.01638012431554677,0.027259266282029432,0.019726573986470177,0.02957587484077822,0.014806214317640017,0.008886716817192362,0.006334660083882171,0.00798859196673994,0.00912421347410474,0.008581653883124998,0.006788639702687172,0.007359768633385016,0.009089112585025153,0.007640656080349081,0.005564539975976328,0.007057666294738898,0.00588365715517821,0.03508941685703195,0.0556384752433313,0.05198716803991456,0.05022628069068058,0.05057642868260948,0.05084424726958081,0.036837492128828836,0.03451567887984307,0.04685893728445669,0.04481967459563545,0.047112320648237484,0.0470832895549547,0.05622717844970593,0.8675884335501398,0.1050463473933143,0.16533722994495975,0.07778557077807983,0.26585039647407377,0.014641782563401382,0.013946017089674898,0.014791612388391644,0.014886427568509138,0.01743406810809867,0.013128041028534624,0.009376871941624516,0.008246865011502196,0.007554436424612659,0.008178161994319887,0.007987233935610913,0.014824015751675227,0.007374953662860503,0.004914741452932216,0.007188512268174882,0.006912545668270988,0.005960780256819048,0.006580270720714,0.027409889687457296,0.028684847633041622,0.037844723168061374,0.0313442389036442,0.028572869031167347,0.03386677545064513,0.021468630566224674,0.0258969401187376,0.023756157315392223,0.028794241319801978,0.0318191538902526,0.03051235764486424,0.029149445688866987,0.017880065584251863,0.02276536213415103,0.03516414484984391,0.020461628252769766,0.023936549332530112,0.01658449842962178
6_soc_15-30cm_mean,0.0784975247381812,0.029429822785700086,0.059518963648152866,0.04281864400575536,0.06668065769830944,0.03427338562187377,0.03885838779139615,0.008985408905546855,0.02190701861135156,0.01727396971352003,0.03273928793770803,0.01132597988819821,0.011026924480456815,0.008185794798547226,0.010257196851329075,0.00984800441120595,0.00959389694117615,0.011379622123504428,0.01541060836983907,0.013293245715323926,0.009018730170918594,0.01749352361560091,0.015007891719515451,0.014486620310275651,0.0928015275569286,0.05724395890781032,0.10205435276030216,0.07633222928351895,0.10718103869852559,0.0593154613672476,0.1032090176236598,0.024808403761706475,0.10147398647659878,0.059356412027357745,0.09978711364009726,0.034392733542005845,0.14443756348363418,0.1050353961245481,0.9294555747203962,0.1854990274944506,0.18285933763147635,0.13372791215063837,0.041039517116255815,0.02455475980187846,0.03201992300376076,0.027430014916528234,0.03098372800202107,0.023249899845439747,0.012720381674370828,0.012346984287939913,0.01712280887385565,0.017745367672822896,0.013932878193120389,0.015171659911849407,0.015522341809802418,0.01041286723898538,0.011469960209313037,0.010902538595582193,0.013857801327109544,0.010697083884149436,0.03601883790771903,0.036240639702176614,0.04440340688164773,0.03801241235745329,0.05532081440044098,0.0406571173636423,0.03866473807490787,0.0364833430876455,0.038645469573231936,0.05262918017281126,0.038527471386563206,0.05195510289707185,0.038984696444676184,0.05338727334143854,0.0312829306260882,0.04613517909774356,0.05043557872328738,0.04589198483451565,0.03127712718478827
6_soc_30-60cm_mean,0.05910010883464938,0.027887380413492383,0.052689324029680816,0.037889240035081796,0.05263777657621556,0.03228169893144004,0.028256356360067347,0.012847890046758462,0.021239713660676635,0.020818930356096204,0.02639642534574311,0.017602063172471327,0.007481591673428904,0.005240646672586924,0.0058164483972772615,0.004785463812159525,0.01229527960804359,0.007378177134135079,0.012804852779848861,0.011481472506508432,0.008669315214205687,0.012944340160008736,0.01596000026738634,0.00928380129404245,0.056050733868776834,0.05960013740448365,0.07688270995273759,0.0690263175139975,0.07774247599481085,0.05718313652769887,0.06866665916126659,0.0288989988852778,0.0776499895739495,0.06552411885407246,0.0779857875441998,0.046240913471279725,0.0998521261939538,0.1664001991089804,0.18574674049754006,0.8938025961706937,0.12744658734885336,0.22031833901772738,0.025707383034164033,0.02200832192923202,0.024508631796513688,0.026705763491100105,0.022334091462314198,0.018762720855755293,0.012143382985244608,0.00935856896120893,0.010756843390118979,0.014034228946328605,0.013062170757980877,0.012251480389220635,0.010472101295146025,0.011520891857682517,0.007418373901766677,0.009697882658613682,0.009006258616811714,0.005597693949753357,0.0314962033692987,0.036665733830126855,0.03808826081498813,0.03187071704775443,0.04345799484546289,0.03410262347844323,0.035115813495038305,0.032239349905296484,0.031496178885254536,0.04670975061486537,0.032424572975625766,0.041125602994984405,0.037669590715180515,0.035278316091460836,0.0170830371791418,0.039594831824353284,0.035471987280213196,0.03973111029749575,0.02330602003482854
6_soc_5-15cm_mean,0.09622539712338578,0.02984159766212482,0.07019492563970893,0.045570364482063995,0.07535806665531496,0.035700649766345106,0.04429313357541862,0.011759166329248614,0.017309835781500266,0.017604514093830632,0.03223426548604712,0.016613325726702422,0.015205886214562031,0.012180862231114755,0.010194767236938424,0.01339987465775228,0.01572766359388642,0.012675744024584212,0.020117934448382224,0.02051728534985651,0.017520360347262152,0.01945976354484946,0.017061051873394763,0.025708361028012213,0.11024242827609532,0.05107661948881496,0.10339104984749202,0.07047474752501284,0.13657380898040344,0.0559821745296475,0.13028106554739782,0.020078201984877055,0.10705701693503653,0.054975642527256355,0.13010941162377992,0.028228945151160895,0.20631202909902177,0.07694176754432837,0.18360829609498702,0.12799124871184855,0.9399434258653568,0.09815587567543127,0.048523374168329546,0.040772873141563644,0.04449091208476662,0.04369578231164645,0.047224016242588505,0.042068242606878956,0.013691896137474426,0.020020744579230455,0.017087851135624176,0.01632606460270139,0.01746024771245217,0.0160461901961759,0.013889953518773855,0.013071482180977886,0.0151647467602055,0.014512646310502367,0.013783615784890945,0.017073756157247225,0.04695463396600166,0.05424920648264642,0.05571896748319651,0.049057529817371735,0.07068372362525902,0.049868120281920704,0.04570585674891187,0.056339570639750244,0.04614107155996582,0.07517353515677942,0.04731365037642105,0.06149959982139233,0.05343213359248848,0.058944290168302056,0.04304483504664171,0.057640511234549115,0.05678920366977351,0.0601338277960338,0.03746683983784757
6_soc_60-100cm_mean,0.05291177774402231,0.023870984262855516,0.05278086513025629,0.03849148638427138,0.04999162243244784,0.029748522676999224,0.02967122797307166,0.013880758071758741,0.025758709631219262,0.018535465127908473,0.025942925433721516,0.01206948561347853,0.008694719866383847,0.006179053912920494,0.006759737095831241,0.00143041406839429,0.011692383909173999,0.0038744162956559163,0.012312079536923586,0.008137772455161865,0.007527903897563082,0.005983426551810644,0.017144962440106368,0.014193632434603372,0.045338266099218476,0.055925731900360286,0.05972034368961765,0.0589412621247262,0.06326716791731837,0.055480665166829146,0.05481148615939278,0.030206563420891754,0.056595849655617925,0.055559869473877005,0.06384125686120304,0.05455939148744571,0.0701174142819577,0.26616978106534955,0.1339592950857095,0.22020730963637486,0.09812951141288036,0.870906769646476,0.017771673679353946,0.01865035991541872,0.022701675673063155,0.01920348660741057,0.019214080292409442,0.018451315926411853,0.010367156974315034,0.010545609036578798,0.01269214668252349,0.012861052505257736,0.010249606193180936,0.016258590153978847,0.0069106959312629675,0.004751772296252647,0.01138625654607554,0.007486151970495195,0.008183491174327123,0.004091307226267224,0.02763964565437503,0.03204781821348067,0.03768104143244103,0.02910157425969255,0.03275262150051816,0.029349240480804582,0.022678959173984947,0.02483986125243552,0.02219294734590417,0.030695322030997577,0.02336626021173661,0.03675287701625426,0.03806242661660862,0.017232668611750747,0.020199757498377578,0.038263625822184545,0.03002643384949578,0.036244328512601204,0.018925612119012863
7_phh2o_0-5cm_mean,0.044616432414594835,0.036169755390625856,0.03680240378909929,0.03844903426439213,0.03450619836334974,0.03807766012930634,0.026550132782532054,0.03584943783890765,0.029431464221301967,0.033791240451768394,0.026169231637541035,0.03299321324061627,0.019031066429401406,0.01952007437747243,0.010659629159566074,0.013068702126671434,0.012509901127681378,0.01670096212174903,0.0161813952721859,0.023440852507710663,0.017838950933468295,0.021758154751170367,0.01594239774186019,0.02079280187771785,0.04692752225518041,0.01472066758838139,0.027821275489631394,0.020668627818147274,0.038385024641942884,0.02115243210584251,0.0600955741852935,0.013185730659446844,0.042935667039514,0.028740752867224977,0.05915063225818587,0.012311115600018659,0.0621696814343922,0.014194183623246355,0.04012843189869622,0.025321527432397444,0.04943745702272923,0.018424152885119963,0.6183953127190044,0.22877101358678836,0.38614422408814225,0.2884440451356573,0.45327298232245883,0.24588206060752635,0.01518171157387728,0.015378010404264505,0.02334845534736527,0.01622639965541983,0.01616373330921409,0.018696545441045924,0.015891712423081537,0.021563676601677302,0.01548846871613124,0.013596531812914108,0.014925545875576245,0.01522343119492973,0.04086574769260775,0.06289176243682508,0.06827959354641812,0.07648062622178205,0.053462703195339106,0.06889537330668168,0.07487436502988452,0.05610092158553599,0.051498431262981294,0.06176900728775787,0.06224641216076108,0.11749724179749349,0.08984834742848388,0.06315737161531591,0.04879221511007961,0.0962987258587919,0.07619223816722116,0.0912520575742679,0.06959240225984743
7_phh2o_100-200cm_mean,0.03632773844792244,0.040615935823105964,0.039748500186642464,0.040311132032648606,0.028940846148285095,0.03864802741294474,0.027609987457685507,0.04003009931645278,0.04106441065936445,0.04360952208342707,0.03863709526941745,0.04453293240519948,0.019636125052673776,0.016054653588271742,0.015004522968277907,0.016190249540388793,0.017825710114909174,0.013911850693926012,0.01855701851059161,0.020095942003816408,0.0153336754464332,0.017848997658489837,0.012809346815205638,0.02245145960691466,0.033662336268644164,0.009237879321840385,0.020551208507561414,0.014916099769543664,0.025224726906019145,0.013672965170124993,0.048015771626807556,0.015461973545722109,0.034990693258617526,0.021496612508564446,0.04760119877589398,0.009555069487026113,0.044313926559114564,0.01390975900506388,0.02440490425267619,0.020655422219501975,0.04048296314109804,0.018250688687555656,0.22901230183035176,0.6211451687236552,0.2622765351788726,0.32559265624633515,0.23986946511978077,0.4146545092165323,0.012442506140083957,0.009656824704232384,0.01417795358725044,0.015886124171466842,0.016960143425948492,0.014579021807432431,0.010498780041949743,0.020160233619266065,0.014708354871353328,0.01535886726252894,0.016117419902279495,0.019907548310058813,0.042969123079762,0.05770888962900168,0.06236664158500222,0.08749155431923467,0.049104898453413315,0.07443452631855206,0.08057019639813076,0.04853169504499805,0.053668977243836305,0.0602438554707037,0.06153580773006228,0.11294096121850888,0.09735372182289512,0.05531396654277862,0.049818944778988676,0.10161514055556597,0.07109648961590168,0.08929292015884384,0.0764295307160502
